Country;Date;L1: Case identification, contact tracing and related measures / L2: Airport health check;L1: Case identification, contact tracing and related measures / L2: Border health check;L1: Case identification, contact tracing and related measures / L2: Enhance detection system;L1: Case identification, contact tracing and related measures / L2: Health check at train stations;L1: Case identification, contact tracing and related measures / L2: Isolation of cases;L1: Case identification, contact tracing and related measures / L2: Quarantine;L1: Case identification, contact tracing and related measures / L2: Restriction in testing;L1: Case identification, contact tracing and related measures / L2: Scale up the system;L1: Case identification, contact tracing and related measures / L2: Specific health channel for travellers;L1: Case identification, contact tracing and related measures / L2: Surveillance;L1: Case identification, contact tracing and related measures / L2: Tracing and monitoring;L1: Case identification, contact tracing and related measures / L2: Treatment of patients should not be compromised;L1: Environmental measures / L2: Environmental cleaning and disinfection;L1: Healthcare and public health capacity / L2: Activate emergency response mechanisms;L1: Healthcare and public health capacity / L2: Activate notification of cases;L1: Healthcare and public health capacity / L2: Case management;L1: Healthcare and public health capacity / L2: Enhance emergency response mechanisms;L1: Healthcare and public health capacity / L2: Enhance hand hygiene;L1: Healthcare and public health capacity / L2: Enhance healthcare capacity - Funds;L1: Healthcare and public health capacity / L2: Enhance laboratory testing;L1: Healthcare and public health capacity / L2: Increase availability of PPE;L1: Healthcare and public health capacity / L2: Increase healthcare workforce;L1: Healthcare and public health capacity / L2: Increase in medical supplies and equipment;L1: Healthcare and public health capacity / L2: Increase isolation and quarantine facilities;L1: Healthcare and public health capacity / L2: Increase patient capacity;L1: Healthcare and public health capacity / L2: Measures for blood donation;L1: Healthcare and public health capacity / L2: Precautions for handling and disposal of dead bodies;L1: Healthcare and public health capacity / L2: Reduce the burden on health system;L1: Healthcare and public health capacity / L2: Repurpose hospitals;L1: Healthcare and public health capacity / L2: Research;L1: Healthcare and public health capacity / L2: Scale up emergency response mechanisms;L1: Resource allocation / L2: Administrative procedures facilitated;L1: Resource allocation / L2: Ban export of necessity goods;L1: Resource allocation / L2: Crisis management plans;L1: Resource allocation / L2: Emergency laws;L1: Resource allocation / L2: Enforce lockdown;L1: Resource allocation / L2: Fixing maximum price for necessity goods;L1: Resource allocation / L2: Fixing price for specific protective products;L1: Resource allocation / L2: Mobilize army and police to support application of laws related to covid-19 control;L1: Resource allocation / L2: Provide international help;L1: Resource allocation / L2: Receive international help;L1: Resource allocation / L2: Setting price for specific protective products;L1: Resource allocation / L2: The government provides food assistance;L1: Returning to normal life / L2: Lift quarantine;L1: Returning to normal life / L2: Re-opening land border;L1: Returning to normal life / L2: Re-opening of shops;L1: Returning to normal life / L2: Reactivate the economy;L1: Risk communication / L2: Actively communicate with healthcare professionals;L1: Risk communication / L2: Actively communicate with stakeholders;L1: Risk communication / L2: Call for return of nationals living abroad;L1: Risk communication / L2: Educate and actively communicate with the public;L1: Risk communication / L2: Travel alert;L1: Social distancing / L2: Closure of educational institutions;L1: Social distancing / L2: Mandatory use of masks;L1: Social distancing / L2: Mass gathering cancellation;L1: Social distancing / L2: Measures for special populations;L1: Social distancing / L2: Public transport;L1: Social distancing / L2: Return operation of nationals abroad;L1: Social distancing / L2: Return operation of nationals living in regions at risk;L1: Social distancing / L2: Small gathering cancellation;L1: Social distancing / L2: Special measures for certain establishments;L1: Social distancing / L2: Work safety protocols;L1: Travel restriction / L2: Airport restriction;L1: Travel restriction / L2: Airports closing for all international flights;L1: Travel restriction / L2: Airports closing for domestic flights;L1: Travel restriction / L2: Border restriction;L1: Travel restriction / L2: Cancellation of international flights;L1: Travel restriction / L2: Commercial flights suspended;L1: Travel restriction / L2: Cordon sanitaire;L1: Travel restriction / L2: Denial entry of travellers from China;L1: Travel restriction / L2: Denial entry to boats with more than 100 passengers;L1: Travel restriction / L2: Deportation of Chinese nationals;L1: Travel restriction / L2: Individual movement restrictions;L1: Travel restriction / L2: National lockdown;L1: Travel restriction / L2: Non-essential travels forbidden;L1: Travel restriction / L2: Outgoing domestic travel ban;L1: Travel restriction / L2: Outgoing oversea travel ban;L1: Travel restriction / L2: Partial cancellation of international flights;L1: Travel restriction / L2: Restriction of freight transport;L1: Travel restriction / L2: Stop public transports;L1: Travel restriction / L2: Train transport restrictions;L1: Travel restriction / L2: Travel restriction to high-risk areas
Norway;2020-01-01;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-02;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-03;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-04;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-05;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-06;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-07;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-08;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-09;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-10;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-11;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-12;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-13;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-14;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-15;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-16;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-17;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-18;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-19;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-20;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-21;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-22;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Norway;2020-01-23;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
